,,0
column_1484,column_1522,0.11967001680415323
column_993,column_1400,0.11964882577873465
column_3,column_206,0.11963437284162033
column_1023,column_1264,0.11960716472718065
column_1334,column_1484,0.11952583914594173
column_952,column_1345,0.11948499174131483
column_64,column_603,0.11932805341626779
column_2,column_264,0.11931426109336547
column_22,column_695,0.11928464642204029
column_993,column_1533,0.11917282485655616
column_1527,column_1559,0.11916883781828506
column_181,column_1533,0.11906563962327571
column_331,column_1453,0.11906534667340829
column_103,column_662,0.11902475458813487
column_4,column_225,0.11893734533879917
column_1484,column_1528,0.1189326719115462
column_893,column_1557,0.11891348727231742
column_521,column_603,0.11884650995489082
column_1279,column_1484,0.11881830533673275
column_1,column_1244,0.11878700630680326
column_1155,column_1534,0.11873387310854738
column_602,column_1528,0.11868049880669901
column_1459,column_1470,0.118665477608522
column_946,column_1292,0.11863869574942465
column_474,column_1140,0.11863100716479914
column_829,column_1456,0.11860724442490492
column_352,column_1059,0.11843838823975301
column_662,column_1279,0.11835493951861784
column_265,column_1503,0.11831133679286324
column_1126,column_1483,0.11829917930359395
column_1534,column_1559,0.11829798146482906
column_1023,column_1533,0.11826586995335325
column_1,column_173,0.11823121851096391
column_1036,column_1244,0.11821207963645274
column_526,column_885,0.11817920253918678
column_1234,column_1363,0.11817692803795005
column_1430,column_1463,0.11813830711896173
column_1198,column_1528,0.11811350852367579
column_184,column_1124,0.1181012549227055
column_349,column_1254,0.1180826653918974
column_2,column_1072,0.11804318177082532
column_40,column_74,0.11802507235985576
column_662,column_1141,0.11801833989291716
column_173,column_1490,0.11792866192246593
column_875,column_1015,0.11789909970430526
column_357,column_1555,0.11786947372177471
column_232,column_1020,0.11783085451070674
column_564,column_1329,0.11773106332659304
column_603,column_1470,0.11771167816025103
column_367,column_1019,0.11767979864090673
column_1048,column_1534,0.11761541678784596
column_474,column_1016,0.1175995561011886
column_3,column_1044,0.11759266514156733
column_193,column_1468,0.11757871797292792
column_1010,column_1137,0.1175600634579552
column_3,column_1478,0.11754157513918612
column_1279,column_1436,0.11752580790831346
column_1180,column_1342,0.11751326006946844
column_521,column_1127,0.117456997412602
column_421,column_1503,0.11745269898445766
column_3,column_124,0.11744527178321922
column_1430,column_1552,0.11740778030791084
column_650,column_1241,0.11736113992564158
column_331,column_1484,0.117333539575912
column_3,column_507,0.11726841889059474
column_4,column_1058,0.11725300593236046
column_347,column_949,0.11720582896383365
column_188,column_549,0.11714450696500611
column_829,column_1515,0.11708545087362457
column_507,column_1078,0.11707273399212682
column_993,column_1053,0.11704755556437796
column_75,column_188,0.11700921322318916
column_24,column_188,0.11692828849685842
column_10,column_1558,0.11689580324586664
column_1292,column_1369,0.11686284178364208
column_43,column_1523,0.11684305775054761
column_1,column_656,0.11681425874524745
column_778,column_1241,0.11676943319562014
column_1279,column_1456,0.11674396673961583
column_482,column_1538,0.11671046111601743
column_1225,column_1241,0.1166349710649003
column_1015,column_1244,0.11654370495404133
column_33,column_89,0.11652925907961834
column_94,column_243,0.1164453417705322
column_232,column_1537,0.11642055584371305
column_76,column_1030,0.11639561131082689
column_181,column_193,0.11630686399893668
column_1435,column_1559,0.11621066843725605
column_1214,column_1514,0.11620661094921865
column_829,column_1436,0.1161517515201261
column_1144,column_1545,0.11613375627688483
column_1055,column_1456,0.11608673383160639
column_160,column_1140,0.11605851411002258
column_639,column_1206,0.11605664877869802
column_4,column_99,0.11599411743500317
column_2,column_406,0.11587457074651245
column_739,column_1528,0.11584510666565356
column_1230,column_1514,0.11583322217575359
column_4,column_1490,0.11582412296866794
column_193,column_673,0.11577095521303257
column_352,column_1342,0.11576715098677295
column_168,column_1462,0.11565838269342053
column_1,column_1097,0.1156432805319387
column_501,column_1505,0.11561889445691692
column_1244,column_1292,0.11559158426372695
column_1075,column_1265,0.11558235408445097
column_71,column_1463,0.11556484646978209
column_1214,column_1534,0.11555953844531872
column_610,column_1268,0.11555889649063691
column_497,column_948,0.11553309856368293
column_3,column_345,0.1154203533041982
column_3,column_948,0.11541250546865667
column_2,column_1117,0.11522680424295584
column_160,column_1016,0.11513591488579701
column_656,column_963,0.11512686683362805
column_1463,column_1559,0.11511385322316854
column_27,column_1484,0.11509961764692168
column_103,column_695,0.11508147422362347
column_352,column_549,0.1150677361794623
column_974,column_1559,0.11505760175178488
column_137,column_1075,0.11504440430949162
column_2,column_97,0.1150396501322599
column_994,column_1533,0.11503194567069248
column_3,column_235,0.11496239492059096
column_549,column_1468,0.11496102005813512
column_1,column_242,0.11494921288909121
column_407,column_870,0.11491291217691281
column_875,column_1400,0.11490477795520793
column_510,column_1019,0.11489799910315214
column_1,column_1057,0.11486944932160843
column_36,column_1173,0.11486935553029308
column_193,column_453,0.11486272942448363
column_552,column_1019,0.1148064409451582
column_1255,column_1522,0.11480337897100117
column_1060,column_1334,0.11478992015770216
column_18,column_175,0.11469181037658616
column_1,column_7,0.11468274992480919
column_418,column_1064,0.11466732221242315
column_474,column_1368,0.11462774662699102
column_3,column_1436,0.11454203215284006
column_156,column_521,0.11452397379069888
column_140,column_1495,0.11444860254987578
column_2,column_639,0.11438236348273667
column_1,column_86,0.11437885262989296
column_227,column_1368,0.11436380714894909
column_32,column_1559,0.11434735648141023
column_1429,column_1430,0.11434672707095987
column_2,column_1081,0.11432869140051935
column_1456,column_1528,0.11429197406071763
column_352,column_664,0.1142594359085996
column_361,column_1489,0.11419078254273274
column_1303,column_1456,0.1140814487952606
column_181,column_549,0.11407690208561345
column_148,column_1183,0.11394339881468614
column_68,column_188,0.11391348678332411
column_357,column_1556,0.11390401600175504
column_1055,column_1436,0.11384193834432055
column_188,column_406,0.11382607851719291
column_56,column_265,0.11378559316670532
column_2,column_1061,0.11377851336397397
column_188,column_1468,0.11372333253299874
column_973,column_1557,0.1134915688011529
column_387,column_1110,0.11346551947942041
column_225,column_1533,0.11345606146005781
column_331,column_1279,0.11337913541445865
column_1386,column_1462,0.1133432436446765
column_1051,column_1400,0.1133393908750791
column_453,column_555,0.11326348816597201
column_229,column_1431,0.11324570709035832
column_246,column_1528,0.11324249205750807
column_193,column_352,0.11324196525695887
column_1443,column_1559,0.11320497246371737
column_4,column_1076,0.11317426188871534
column_2,column_436,0.11312440110656288
column_574,column_1474,0.11308438835992105
column_1455,column_1484,0.1130493342356768
column_639,column_1345,0.11290439120441029
column_1430,column_1534,0.11288029844643623
column_453,column_549,0.11285207189326316
column_347,column_969,0.11277247360116616
column_474,column_1044,0.1127417787858489
column_42,column_188,0.1126509013088566
column_188,column_1478,0.11264193000745365
column_2,column_316,0.11263387798120504
column_1277,column_1456,0.11254068037716895
column_3,column_1405,0.1125189942361114
column_160,column_1368,0.11248094187258373
column_929,column_983,0.11246759257898119
column_1137,column_1225,0.11243115731330618
column_588,column_1241,0.11242599409585691
column_399,column_1351,0.11231628062621565
column_227,column_1505,0.11229518914678266
column_3,column_994,0.11228887265265929
column_243,column_1227,0.11227509596794139
column_3,column_295,0.1122461567695166
column_458,column_1225,0.11218835866833249
column_1113,column_1453,0.11212141471351658
column_188,column_1123,0.11210963583306395
column_1455,column_1559,0.11207023454309259
column_3,column_656,0.11204680856560725
column_1502,column_1528,0.11201614763056585
column_352,column_1251,0.11197365094422788
column_381,column_1527,0.11197222791640918
column_1,column_1469,0.11194737173594256
column_141,column_1504,0.11192403923949401
column_1303,column_1436,0.11176409290138767
column_1,column_1484,0.11176383534928526
column_398,column_1538,0.11172811295365806
column_1436,column_1528,0.11170504594040476
column_306,column_1480,0.11170087184680612
column_1230,column_1307,0.11167759411572242
column_473,column_1463,0.11163822831482301
column_188,column_1469,0.11161781535911446
column_1126,column_1453,0.11155671853410516
column_188,column_628,0.1115150565928352
column_1051,column_1254,0.11150868191950065
column_291,column_1435,0.11150837709516558
column_181,column_1540,0.11146040870368193
column_3,column_358,0.1114541413445358
column_1501,column_1559,0.11144740835776823
column_1251,column_1400,0.1114072026541653
column_3,column_1036,0.11136576391079406
column_739,column_1463,0.11131492757880883
column_1225,column_1533,0.11128260747026733
column_951,column_1241,0.1112598013580433
column_588,column_963,0.11125611431181631
column_146,column_1254,0.11125145305744169
column_629,column_1498,0.11124227658612548
column_1409,column_1534,0.11114479889088479
column_298,column_576,0.11112923961488264
column_430,column_501,0.11107489225215825
column_4,column_546,0.11103357633234648
column_1022,column_1292,0.11101688265310958
column_318,column_1342,0.11099847941515469
column_875,column_1456,0.11099690006890643
column_702,column_1368,0.11097579096043736
column_193,column_1010,0.11088850768155209
column_2,column_133,0.1108851380345896
column_160,column_1044,0.11079861323974563
column_347,column_926,0.11079603997100443
column_1230,column_1342,0.11078935592672437
column_232,column_1241,0.11071550892508432
column_1154,column_1352,0.11068493217149893
column_546,column_1222,0.11067984911585005
column_243,column_1019,0.1106722614024368
column_11,column_1133,0.11066303389881545
column_4,column_1477,0.1106487572829727
column_1255,column_1345,0.11064146765521858
column_766,column_1241,0.11059227074358635
column_4,column_1504,0.11056152316964343
column_969,column_1206,0.11055534679810063
column_1277,column_1436,0.11053772388332207
column_1023,column_1429,0.11041120770312347
column_1,column_965,0.1103081269926805
column_643,column_1470,0.11024912542149418
column_1,column_394,0.11019917878818764
column_3,column_1345,0.11019276163974889
column_436,column_466,0.11019141909756347
column_361,column_999,0.1101825351871697
column_407,column_1124,0.1101622941174407
column_532,column_1383,0.11013759078168892
column_10,column_639,0.11012061464686922
column_466,column_1363,0.11003505230489515
column_4,column_393,0.11001826626760464
column_306,column_1470,0.1100057687763361
column_36,column_175,0.10992665590997187
column_352,column_1010,0.10985960258646632
column_1352,column_1456,0.10983856441396064
column_2,column_1386,0.10982942850908586
column_975,column_1430,0.10978387227205742
column_1117,column_1456,0.10973858801357612
column_110,column_146,0.10967325424058236
column_168,column_1495,0.10962988812389152
column_1,column_64,0.10959263301775755
column_188,column_232,0.10958179887144902
column_1222,column_1463,0.10956084119070747
column_643,column_1437,0.10954312152022219
column_1352,column_1511,0.10944222310868082
column_1255,column_1430,0.10937356853129683
column_994,column_1400,0.10924691952055562
column_1053,column_1534,0.10924479876659494
column_1,column_583,0.10923588449144991
column_2,column_1356,0.10919434992678038
column_1023,column_1514,0.10919345089738315
column_178,column_521,0.10918526167573378
column_225,column_1557,0.10916614751812889
column_4,column_1109,0.10910555387372782
column_2,column_1010,0.10908419507266819
column_479,column_1090,0.10908278445210187
column_1206,column_1272,0.10906369811462828
column_2,column_1047,0.10905592278667522
column_1061,column_1462,0.1090533048882809
column_1345,column_1405,0.10899404706507931
column_1455,column_1485,0.10898283810832432
column_299,column_1516,0.10893593607324573
column_2,column_331,0.10892003415612285
column_92,column_352,0.10886018103116965
column_3,column_543,0.10880227718968907
column_107,column_1244,0.10877987340879829
column_429,column_1244,0.1087721850940642
column_4,column_549,0.10876063541685572
column_500,column_1090,0.10869713499065936
column_549,column_1010,0.10867982365785311
column_1,column_948,0.10866435886088191
column_3,column_1060,0.10864386000201028
column_114,column_1557,0.10863332232591115
column_2,column_50,0.10863282809623996
column_1255,column_1543,0.108603191994606
column_382,column_1334,0.10856473210835427
column_875,column_1436,0.10852839618750021
column_71,column_1277,0.10849505845251266
column_1429,column_1528,0.10847829317251163
column_1154,column_1534,0.10845959966697326
column_76,column_1192,0.10842551876823889
column_521,column_1476,0.10841369699696243
column_574,column_1559,0.10835498975308262
column_66,column_1533,0.108324973358713
column_3,column_794,0.10828605352476042
column_1230,column_1536,0.10825820929130399
column_416,column_1183,0.10823013678699847
column_1363,column_1553,0.1082295679352959
column_95,column_188,0.10820842523927617
column_173,column_1316,0.10818700227305807
column_376,column_1241,0.10817494262378252
column_969,column_1555,0.10817192308149577
column_12,column_1429,0.10811886153025532
column_352,column_1137,0.1080316036699631
column_2,column_84,0.10802623100974461
column_2,column_292,0.10797266673611777
column_1471,column_1489,0.10792655946186464
column_644,column_1528,0.10790197173248703
column_399,column_1109,0.10788298369587976
column_193,column_1519,0.10787955065170084
column_1279,column_1409,0.10775814193212911
column_64,column_555,0.10772941276411963
column_695,column_808,0.10771610433481202
column_393,column_418,0.10770685579196218
column_816,column_963,0.10762583546556442
column_352,column_1206,0.10757881953125731
column_656,column_1546,0.10757704171447147
column_2,column_1486,0.10757418585232567
column_766,column_1329,0.10747045572125408
column_1117,column_1436,0.10746670044419254
column_266,column_1352,0.10745100256342369
column_1386,column_1495,0.10740958736749198
column_3,column_969,0.1074060107494546
column_148,column_1026,0.1073402126920528
column_1140,column_1538,0.10733465777371147
column_3,column_1368,0.10726479381364257
column_609,column_1137,0.1071962267018233
column_1055,column_1484,0.10716673996963517
column_4,column_59,0.10711952687184681
column_496,column_963,0.10710706506223393
column_3,column_42,0.10710176928227401
column_1272,column_1555,0.10708782684234963
column_148,column_982,0.10706461781638722
column_184,column_583,0.10706012412061136
column_478,column_1363,0.10705089073313229
column_1,column_1190,0.10699150254120607
column_2,column_1339,0.10695862263300587
column_1206,column_1400,0.10692263090771527
column_1241,column_1523,0.10692247365926504
column_3,column_1154,0.10692033100280336
column_4,column_1395,0.10687647670073021
column_1126,column_1533,0.10686699993817922
column_399,column_1395,0.10674235535135178
column_1023,column_1528,0.1067326415230745
column_1352,column_1436,0.10672529162167106
column_1352,column_1484,0.10663412031057473
column_1,column_49,0.10661095407061527
column_32,column_1527,0.10659903706221387
column_40,column_677,0.10657608175561616
column_3,column_53,0.10657264466762842
column_181,column_1296,0.10655083261480844
column_2,column_677,0.10648596240865309
column_1342,column_1534,0.10638508203982737
column_1,column_1227,0.10629429297983561
column_367,column_1140,0.10627529608060202
column_3,column_701,0.10623985345626676
column_1016,column_1538,0.10623047072394565
column_1255,column_1558,0.10621820301360382
column_387,column_1251,0.10615523487607546
column_1431,column_1471,0.10613609412775113
column_951,column_1137,0.10605358603402518
column_352,column_419,0.10603984464296495
column_193,column_232,0.10601700938026816
column_430,column_1559,0.10599026698383107
column_829,column_1516,0.10597229785443012
column_462,column_1501,0.10592122093132934
column_347,column_991,0.10588843927992898
column_3,column_1165,0.10582870693281153
column_193,column_1225,0.10582215652028448
column_466,column_1334,0.105784989873095
column_2,column_59,0.10577600887541931
column_3,column_984,0.1057617265176114
column_510,column_1140,0.10574694787322785
column_232,column_1137,0.10573025981873127
column_1,column_149,0.10569121451121878
column_33,column_1161,0.10567186463637845
column_2,column_168,0.10566206616106323
column_18,column_992,0.10564928310893686
column_399,column_1155,0.1056243883499543
column_969,column_1463,0.10560849844469607
column_2,column_966,0.10557247400960572
column_4,column_97,0.1055365143862163
column_1393,column_1463,0.10544325830456723
column_419,column_1400,0.10543782361082832
column_331,column_1438,0.1053007861774352
column_1369,column_1559,0.10522880011555928
column_27,column_1244,0.10519661236064923
column_358,column_1528,0.10519505011358418
column_3,column_301,0.10518630585617304
column_67,column_1206,0.10515756855620266
column_367,column_1016,0.10513311975693145
column_387,column_1514,0.10505202252323605
column_5,column_1498,0.10504716177301886
column_2,column_158,0.10503642771918134
column_1,column_1436,0.10503521960726557
column_86,column_576,0.10502168468598821
column_509,column_1559,0.10501042803204436
column_352,column_1241,0.1049352791647911
column_436,column_1456,0.10491024682983535
column_602,column_1090,0.10490619646772954
column_1110,column_1279,0.10486996615219854
column_1303,column_1484,0.10486321584379192
column_75,column_457,0.10484056342385228
column_510,column_1016,0.10483664671365121
column_1244,column_1528,0.10480745279470943
column_546,column_1368,0.10479768154360118
column_969,column_1545,0.10474208584559223
column_376,column_1137,0.10472739264081733
column_885,column_1352,0.10468814325529192
column_4,column_1155,0.10468572682982769
column_2,column_1352,0.10467057701038418
column_24,column_296,0.10466992311493134
column_23,column_1430,0.10463130478567349
column_1277,column_1484,0.10459708940244414
column_399,column_1048,0.10452827431014476
column_1279,column_1545,0.10452235786196928
column_1294,column_1533,0.10450733771104061
column_1437,column_1480,0.10450012285545707
column_421,column_1559,0.10448746073652897
column_247,column_1429,0.10446149673733907
column_500,column_1208,0.10442530459779602
column_156,column_1336,0.10434381941218773
column_1,column_1503,0.10430117344626252
column_1363,column_1528,0.10430069962301756
column_252,column_1465,0.10427642507950069
column_352,column_1553,0.10423719790237927
column_107,column_1400,0.10420878496411275
column_1244,column_1429,0.10413009616757096
column_1540,column_1559,0.1040800171450186
column_399,column_1527,0.10400720444694479
column_187,column_1180,0.10396402791019255
column_2,column_471,0.10386038024151895
column_701,column_1014,0.10383519145576567
column_3,column_1016,0.10383129463672693
column_2,column_265,0.10380279760510157
column_1316,column_1463,0.10378003361044431
column_969,column_1556,0.10368439113523771
column_1058,column_1533,0.10368147925201376
column_549,column_1225,0.10363215033989993
column_363,column_1019,0.1036214467873849
column_68,column_457,0.10358193195722122
column_9,column_188,0.10357961557576167
column_2,column_153,0.10356853340502406
column_552,column_1140,0.10352907156633266
column_2,column_1464,0.10338280150050874
column_1272,column_1556,0.10337945164600339
column_3,column_1505,0.10334506218284915
column_182,column_1555,0.10333876937458714
column_232,column_549,0.10331066076551072
column_486,column_1474,0.10329418144069769
column_639,column_1109,0.10328510556693091
column_1,column_1232,0.10328393011892052
column_1,column_94,0.10320685558640964
column_623,column_1377,0.10320517844602609
column_160,column_1504,0.10319317770513721
column_1251,column_1533,0.10314079611560723
column_1206,column_1456,0.10313346404417259
column_1010,column_1296,0.10313245601051452
column_1279,column_1300,0.10308699623615987
column_2,column_229,0.10307792267576753
column_35,column_188,0.10304336816236873
column_1368,column_1538,0.10304274313916063
column_325,column_1422,0.10303871579457026
column_1053,column_1542,0.10299829629801198
column_889,column_1137,0.10293976435666274
column_2,column_1446,0.10293087736497501
column_849,column_1470,0.1028685082885469
column_3,column_1140,0.10286295746583489
column_1141,column_1528,0.10283484772185375
column_436,column_1436,0.1027872590213138
column_2,column_623,0.10276631404538253
column_1383,column_1480,0.10273161085249376
column_1292,column_1351,0.10263639876039499
column_1254,column_1547,0.10261385767270904
column_3,column_146,0.10260493861360263
column_4,column_193,0.10260483703960133
column_3,column_379,0.10259534318862484
column_999,column_1432,0.10257520668116984
column_4,column_1048,0.10253197687022308
column_265,column_1482,0.1025276771974827
column_3,column_406,0.10248752065076684
column_1014,column_1530,0.10242675242856944
column_552,column_1016,0.10239915571212858
column_735,column_1363,0.10235840068860916
column_193,column_319,0.10232396000270308
column_4,column_1345,0.10231429560605904
column_639,column_1395,0.1023100195878722
column_2,column_1266,0.10229797816533488
column_3,column_189,0.10224497567666972
column_243,column_1140,0.10223992561978891
column_1241,column_1445,0.10222087255800576
column_510,column_1368,0.10221423262741475
column_114,column_1319,0.10220568492507724
column_298,column_585,0.1022015538670858
column_416,column_1026,0.10216164294419859
column_1,column_1477,0.10214376992076103
column_227,column_1477,0.10213964329368369
column_232,column_265,0.1021337632874628
column_174,column_407,0.10210355274344864
column_367,column_526,0.1020742283600898
column_1165,column_1244,0.1020166127134366
column_265,column_453,0.1019905497626628
column_1,column_1456,0.10189043618765342
column_5,column_1465,0.10188477836861666
column_102,column_1227,0.10184119200706165
column_322,column_973,0.10183437143273187
column_367,column_1368,0.10183418404874818
column_17,column_1293,0.10179766153649289
column_7,column_1471,0.1017904857393343
column_574,column_1217,0.10178250926179708
column_188,column_1400,0.10177602491994245
column_3,column_174,0.10177448723915598
column_142,column_1254,0.10172787262537163
column_181,column_1190,0.10167984653033062
column_497,column_521,0.10165691779141227
column_1137,column_1523,0.10163073333863822
column_21,column_1528,0.10159756790547812
column_416,column_982,0.10159159444890753
column_486,column_963,0.1015833962923153
column_609,column_1241,0.10155716206989066
column_2,column_512,0.10149246114878488
column_1345,column_1534,0.1014548113081702
column_394,column_576,0.10144432165922397
column_1279,column_1400,0.10143022744580345
column_1,column_1529,0.10141448662623403
column_243,column_1016,0.10140256936030917
column_1342,column_1430,0.10140172975953601
column_2,column_973,0.10137703738504657
column_639,column_1155,0.10135495387744217
column_458,column_526,0.10128401903763404
column_1,column_1112,0.10127646462611567
column_105,column_1208,0.10122551589079554
column_36,column_992,0.10121379091731005
column_3,column_382,0.10119216163429293
column_442,column_951,0.10117374158954313
column_804,column_1523,0.10116829168910284
column_4,column_416,0.10114762779231985
column_639,column_994,0.10110104038550817
column_1053,column_1555,0.10109730789829016
column_1443,column_1456,0.10107264732638285
column_193,column_466,0.10106675288675745
column_1522,column_1559,0.10106577285120918
column_1044,column_1538,0.10101467206846125
column_352,column_1008,0.10094261227721062
column_43,column_1527,0.10090463859727825
column_2,column_177,0.10083199769764394
column_168,column_1515,0.10081951591385553
column_274,column_1241,0.10078138585003235
column_160,column_1490,0.10076871755608684
column_1206,column_1436,0.10073835498517852
column_1,column_341,0.10073533393577837
column_4,column_1028,0.10072457931953595
column_539,column_1019,0.10070676006878292
column_319,column_549,0.10070039359693864
column_1117,column_1484,0.10069760149470706
column_146,column_1553,0.10067520951150269
column_952,column_1395,0.1006697896186545
column_500,column_1489,0.10061314091745178
column_510,column_1044,0.10055026897103424
column_193,column_1523,0.10051500286161318
column_1383,column_1470,0.10051179990542095
column_603,column_1474,0.10049975269473926
column_227,column_1019,0.10042298133725663
column_639,column_1048,0.10041918993682646
column_229,column_1463,0.10041428463766394
column_662,column_1208,0.10040258289254783
column_1,column_1400,0.10035551481970181
column_263,column_574,0.1003338492720735
column_952,column_1279,0.10030466844709979
column_526,column_1351,0.10024996626646686
column_4,column_148,0.10024040590976259
column_57,column_188,0.10018005937748985
column_532,column_1505,0.10017452912420591
column_701,column_1494,0.10016941747779284
column_347,column_1545,0.10015886651862459
column_951,column_1558,0.10007614631779761
column_3,column_1336,0.10006761899414533
column_3,column_127,0.10004852730788837
column_24,column_1430,0.10001003783484722
column_1463,column_1511,0.09999677133450945
column_1434,column_1484,0.09997732127456695
column_501,column_1137,0.0999640731031829
column_229,column_1470,0.099958936912939
column_10,column_1462,0.09992842381415162
column_2,column_357,0.09986424523323136
column_436,column_969,0.09985433845302798
column_2,column_181,0.09982291664658516
column_952,column_1155,0.09977522271148474
column_236,column_1064,0.09974946783445164
column_367,column_1044,0.09973413628152229
column_319,column_1019,0.09970300072384453
column_1336,column_1414,0.099655519341244
column_370,column_1206,0.09955547795493001
column_4,column_1181,0.0994692429515859
column_1533,column_1536,0.09944919068298473
column_702,column_1477,0.09944819365331352
column_2,column_1141,0.09941241316872167
column_643,column_1538,0.09938374403880834
column_193,column_376,0.09932982082331829
column_1377,column_1528,0.09927581519730237
column_4,column_149,0.09922920658469447
column_188,column_1255,0.09920508696603902
column_1352,column_1522,0.09915598378906372
column_552,column_1368,0.09913511316031381
column_588,column_1329,0.0990995198732542
column_1436,column_1443,0.09909588274018864
column_1,column_1144,0.09902632226726994
column_243,column_1368,0.09899190091415466
column_89,column_1397,0.09896997530801299
column_105,column_1059,0.09896216172487732
column_399,column_1279,0.09891112489294959
column_952,column_1048,0.09889901043820913
column_466,column_549,0.09889316042552249
column_4,column_1502,0.09888476001132628
column_1279,column_1514,0.09886040927278535
column_1222,column_1534,0.09876479780516272
column_160,column_1352,0.09874628188838333
column_37,column_188,0.09873826466225367
column_44,column_1530,0.09871000384704753
column_1137,column_1445,0.09868181803507968
column_1435,column_1484,0.09866450542161513
column_961,column_1430,0.09864755972781719
column_526,column_929,0.09864228018748784
column_3,column_466,0.09862856628248003
column_2,column_103,0.09861762452533435
column_4,column_1339,0.09861474425067143
column_1386,column_1515,0.09860285337768276
column_2,column_13,0.0985471012330127
column_1294,column_1400,0.09854102171355765
column_2,column_739,0.09849488037544957
column_352,column_370,0.09847145719717595
column_434,column_1229,0.0983675442963482
column_1010,column_1190,0.09836617357116997
column_347,column_1456,0.09833887503436405
column_18,column_1493,0.09832548064999148
column_665,column_1474,0.09824143249652353
column_961,column_1459,0.09817789796236762
column_299,column_1465,0.09815674716120862
column_291,column_1559,0.09815518324534282
column_173,column_549,0.09812709824822882
column_412,column_1140,0.09808961918843075
column_1437,column_1456,0.09806239829828728
column_2,column_1319,0.09804250132059444
column_3,column_347,0.09799260694834704
column_3,column_808,0.09797824552744339
column_188,column_1097,0.09796317573913713
column_1,column_1296,0.09795243702914425
column_952,column_1400,0.0979461525497388
column_1,column_1345,0.09791556121304806
column_274,column_1137,0.09789286189896734
column_105,column_1514,0.09788175403748907
column_521,column_1165,0.09787608932688231
column_188,column_379,0.09786880740125183
column_1155,column_1429,0.09785567902227299
column_662,column_1059,0.09783489885411631
column_626,column_1555,0.0978094789499722
column_2,column_1453,0.0977978213848047
column_188,column_1206,0.09778882662629025
column_188,column_1044,0.09776883880474098
column_229,column_1437,0.09766808749291
column_1,column_1476,0.09765651000080758
column_549,column_1523,0.09764390721497672
column_213,column_1244,0.09760902443103608
column_114,column_279,0.0975893874958827
column_549,column_1519,0.09757687229818628
column_92,column_1527,0.09756834536220821
column_376,column_549,0.09754775352516175
column_549,column_1345,0.09754005616425002
column_1053,column_1556,0.09752816440345376
column_1352,column_1559,0.09751442008306206
column_243,column_1044,0.0974635760108591
column_266,column_526,0.09743585774275985
column_702,column_1019,0.09742873529339058
column_2,column_870,0.09741355698665712
column_399,column_1144,0.09740729469467063
column_1400,column_1534,0.0973274242689142
column_24,column_1238,0.09725175386868541
column_4,column_352,0.09721823888778756
column_1437,column_1462,0.0972023333965202
column_412,column_1016,0.09712177123697385
column_656,column_1329,0.09710411909664521
column_2,column_1102,0.09708496079631294
column_552,column_1044,0.09705686423720285
column_188,column_885,0.09704242719099508
column_3,column_1292,0.0970420364167242
column_1,column_453,0.09704128294070424
column_996,column_1470,0.09700110440266115
column_4,column_20,0.0969857289937744
column_1,column_99,0.09697367636397969
column_1048,column_1429,0.09693851309052269
column_12,column_1478,0.09692655655001761
column_1430,column_1452,0.09690682731515404
column_2,column_408,0.09689560817950944
column_1453,column_1484,0.09683252508735164
column_29,column_959,0.09669585646271936
column_473,column_1533,0.09665425614185617
column_3,column_1134,0.0966362310149863
column_1154,column_1455,0.09662407431794112
column_71,column_1514,0.09660677094129075
column_296,column_1528,0.09659273430957428
column_173,column_193,0.09657012312522965
column_3,column_1225,0.0965693420231865
column_3,column_436,0.09655319874403598
column_436,column_1484,0.09646587660680016
column_524,column_963,0.09645792929377668
column_352,column_1430,0.09643160165313189
column_266,column_1504,0.09637318918888785
column_3,column_1503,0.09633117877990466
column_363,column_1397,0.09627153373425838
column_550,column_963,0.09626848096331589
column_2,column_1360,0.09622330258637436
column_2,column_1342,0.09618552882074764
column_657,column_1279,0.096174287387578
column_21,column_37,0.09616858237547893
column_626,column_1528,0.09613764747703281
column_263,column_603,0.09613073751656977
column_89,column_574,0.09609370818546994
column_1,column_56,0.09605769930124688
column_156,column_1244,0.096044267499913
column_695,column_1294,0.09601325957859065
column_193,column_1345,0.0959923955928602
column_140,column_623,0.09588374008269261
column_1354,column_1383,0.09583311753310224
column_961,column_1555,0.09582843454854909
column_188,column_1368,0.0958171949199738
column_1363,column_1558,0.09581506083823438
column_347,column_1436,0.0957154759763808
column_146,column_1557,0.09567965386032679
column_1248,column_1484,0.09564407516623667
column_2,column_1295,0.0956372772714962
column_23,column_1534,0.09562625465838061
column_421,column_1480,0.09561580712398571
column_1400,column_1470,0.09561126341710367
column_2,column_1076,0.09559154820512938
column_357,column_1533,0.09556759681601043
column_1,column_266,0.09554652362040512
column_399,column_1154,0.0955312992648467
column_1327,column_1528,0.09548438418806335
column_3,column_156,0.09548337882191968
column_1231,column_1559,0.09547488814278328
column_3,column_643,0.0954583953618561
column_318,column_1442,0.09545707729949726
column_496,column_1329,0.09544662173629105
column_4,column_963,0.09543165756036469
column_500,column_999,0.0954268967908277
column_829,column_1465,0.09541592597905951
column_1342,column_1400,0.09540127391192137
column_999,column_1548,0.09535994813347243
column_2,column_157,0.0953351076755781
column_1,column_665,0.09528939806566332
column_1190,column_1225,0.09528875439496157
column_80,column_188,0.09525350871778548
column_526,column_983,0.0952266524562994
column_627,column_1483,0.09519783336002098
column_2,column_10,0.09518363198629011
column_501,column_1241,0.0951654164442294
column_2,column_1340,0.09516313449279676
